"network","KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","path.length","K.edge","Degree1","Degree2","adjacency","mean_deg","min_deg","max_deg","min_bet","max_bet","mean_bet","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","clusters","sigma.rate","type","Drug1","Drug2"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Amoxicillin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Amoxicillin-Piperacillin","AMX","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.185511961,-0.293649022,-0.473645304,-0.594606308,0.314074822,0.081068472,"Synergy","Synergy","Synergy","Synergy","Antagonism","Additivity",-1,-1,-1,-1,1,0,-3,"S","S","R","R","R","R","R","S","S","S","S","S","SR","SS","RS","RS","RS","RS",0,-1,0,0,0,0,-1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Antagonism-Synergy","Amoxicillin","Piperacillin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Amoxicillin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Amoxicillin-Piperacillin","AMX","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.185511961,-0.293649022,-0.473645304,-0.594606308,0.314074822,0.081068472,"Synergy","Synergy","Synergy","Synergy","Antagonism","Additivity",-1,-1,-1,-1,1,0,-3,"S","S","R","R","R","R","R","S","S","S","S","S","SR","SS","RS","RS","RS","RS",0,-1,0,0,0,0,-1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Antagonism-Synergy","Amoxicillin","Piperacillin"
"1","eco:b0084_eco:b3177","eco:b0084","eco:b3177","Amoxicillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Amoxicillin-Sulfamonomethoxine","AMX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.047994639,-0.046296549,-0.050586416,-0.089903089,-0.033508523,-0.034663075,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Amoxicillin","Sulfamonomethoxine"
"1","eco:b0149_eco:b3177","eco:b0149","eco:b3177","Amoxicillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Amoxicillin-Sulfamonomethoxine","AMX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.047994639,-0.046296549,-0.050586416,-0.089903089,-0.033508523,-0.034663075,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Amoxicillin","Sulfamonomethoxine"
"1","eco:b3396_eco:b3177","eco:b3396","eco:b3177","Amoxicillin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Amoxicillin-Sulfamonomethoxine","AMX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.047994639,-0.046296549,-0.050586416,-0.089903089,-0.033508523,-0.034663075,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Amoxicillin","Sulfamonomethoxine"
"1","eco:b0084_eco:b1288","eco:b0084","eco:b1288","Amoxicillin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Amoxicillin-Triclosan","AMX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.12002459,-0.112074375,0.053588973,-0.076335029,0.030824085,0.069918062,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,7,0.00242149473711998,"Additivity","Amoxicillin","Triclosan"
"1","eco:b0149_eco:b1288","eco:b0149","eco:b1288","Amoxicillin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Amoxicillin-Triclosan","AMX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.12002459,-0.112074375,0.053588973,-0.076335029,0.030824085,0.069918062,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,7,0.00242149473711998,"Additivity","Amoxicillin","Triclosan"
"1","eco:b1288_eco:b3396","eco:b1288","eco:b3396","Amoxicillin_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Amoxicillin-Triclosan","AMX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.12002459,-0.112074375,0.053588973,-0.076335029,0.030824085,0.069918062,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","R","R","R","R","R","SR","SR","RR","RR","RR","RR",0,0,1,1,1,1,4,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,7,0.00242149473711998,"Additivity","Amoxicillin","Triclosan"
"1","eco:b0048_eco:b0084","eco:b0048","eco:b0084","Amoxicillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Amoxicillin-Trimethoprim","AMX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.168981691,0.092046379,0.115637791,0.093074035,-0.034292259,-0.025290124,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,10,0.00168415933113605,"Additivity-Synergy","Amoxicillin","Trimethoprim"
"1","eco:b0048_eco:b0149","eco:b0048","eco:b0149","Amoxicillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Amoxicillin-Trimethoprim","AMX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.168981691,0.092046379,0.115637791,0.093074035,-0.034292259,-0.025290124,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,10,0.00168415933113605,"Additivity-Synergy","Amoxicillin","Trimethoprim"
"1","eco:b0048_eco:b3396","eco:b0048","eco:b3396","Amoxicillin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Amoxicillin-Trimethoprim","AMX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.168981691,0.092046379,0.115637791,0.093074035,-0.034292259,-0.025290124,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,10,0.00168415933113605,"Additivity-Synergy","Amoxicillin","Trimethoprim"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cefaclor",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefaclor","ATM","CEC",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.601241705,-0.540875146,-0.457219817,-0.371843254,-0.05145117,-0.05087855,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","S","S","S","S","S","S","S","R","R","SS","SS","SS","SS","SR","SR",-1,-1,-1,-1,0,0,-4,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefaclor"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Aztreonam_Cefaclor",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefaclor","ATM","CEC",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.601241705,-0.540875146,-0.457219817,-0.371843254,-0.05145117,-0.05087855,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","S","S","S","S","S","S","S","R","R","SS","SS","SS","SS","SR","SR",-1,-1,-1,-1,0,0,-4,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefaclor"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Cefaclor",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefaclor","ATM","CEC",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.601241705,-0.540875146,-0.457219817,-0.371843254,-0.05145117,-0.05087855,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","S","S","S","S","S","S","S","R","R","SS","SS","SS","SS","SR","SR",-1,-1,-1,-1,0,0,-4,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefaclor"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cefotaxime",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefotaxime","ATM","CTX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.155475145,-0.336561517,-0.02620361,-0.115233669,-0.090936121,-0.072521974,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","S","S","S","S","R","R","S","R","SS","SS","SR","SR","SS","SR",-1,-1,0,0,-1,0,-3,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefotaxime"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Aztreonam_Cefotaxime",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefotaxime","ATM","CTX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.155475145,-0.336561517,-0.02620361,-0.115233669,-0.090936121,-0.072521974,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","S","S","S","S","R","R","S","R","SS","SS","SR","SR","SS","SR",-1,-1,0,0,-1,0,-3,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefotaxime"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Cefotaxime",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cefotaxime","ATM","CTX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.155475145,-0.336561517,-0.02620361,-0.115233669,-0.090936121,-0.072521974,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","S","S","S","S","R","R","S","R","SS","SS","SR","SR","SS","SR",-1,-1,0,0,-1,0,-3,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,14,0.00784670396122041,"Additivity-Synergy","Aztreonam","Cefotaxime"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cephalexin","ATM","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.044439867,-0.055188978,0.046077656,0.032785285,0.108489495,0.040785989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,11,0.00094593912963409,"Additivity","Aztreonam","Cephalexin"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Aztreonam_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cephalexin","ATM","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.044439867,-0.055188978,0.046077656,0.032785285,0.108489495,0.040785989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,11,0.00094593912963409,"Additivity","Aztreonam","Cephalexin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Cephalexin","ATM","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.044439867,-0.055188978,0.046077656,0.032785285,0.108489495,0.040785989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","R","R","R","R","R","R","SR","SR","SR","SR","SR","SR",0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,11,0.00094593912963409,"Additivity","Aztreonam","Cephalexin"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Aztreonam_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Fosfomycin","ATM","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052882904,-0.092676942,-0.150926623,-0.128645707,-0.119662554,-0.109122998,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","S","S","S","S","S","R","S","S","SS","SS","SS","SR","SS","SS",-1,-1,-1,0,-1,-1,-5,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Aztreonam","Fosfomycin"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Aztreonam_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Fosfomycin","ATM","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052882904,-0.092676942,-0.150926623,-0.128645707,-0.119662554,-0.109122998,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","S","S","S","S","S","R","S","S","SS","SS","SS","SR","SS","SS",-1,-1,-1,0,-1,-1,-5,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Aztreonam","Fosfomycin"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Aztreonam_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Fosfomycin","ATM","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052882904,-0.092676942,-0.150926623,-0.128645707,-0.119662554,-0.109122998,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","S","S","S","S","S","R","S","S","SS","SS","SS","SR","SS","SS",-1,-1,-1,0,-1,-1,-5,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Aztreonam","Fosfomycin"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Imipenem","ATM","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.055647727,-0.167274742,-0.06413935,-0.069942261,0.41449373,0.149609192,"Additivity","Additivity","Additivity","Additivity","Antagonism","Synergy",0,0,0,0,1,-1,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,15,0.00367000048246351,"Additivity-Antagonism-Synergy","Aztreonam","Imipenem"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Aztreonam_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Imipenem","ATM","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.055647727,-0.167274742,-0.06413935,-0.069942261,0.41449373,0.149609192,"Additivity","Additivity","Additivity","Additivity","Antagonism","Synergy",0,0,0,0,1,-1,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,15,0.00367000048246351,"Additivity-Antagonism-Synergy","Aztreonam","Imipenem"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Imipenem","ATM","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.055647727,-0.167274742,-0.06413935,-0.069942261,0.41449373,0.149609192,"Additivity","Additivity","Additivity","Additivity","Antagonism","Synergy",0,0,0,0,1,-1,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,15,0.00367000048246351,"Additivity-Antagonism-Synergy","Aztreonam","Imipenem"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Meropenem","ATM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.066902764,-0.114398819,-0.268912269,-0.148477209,0.053407092,-0.052100663,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity","Aztreonam","Meropenem"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Aztreonam_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Meropenem","ATM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.066902764,-0.114398819,-0.268912269,-0.148477209,0.053407092,-0.052100663,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity","Aztreonam","Meropenem"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Aztreonam_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Aztreonam-Meropenem","ATM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.066902764,-0.114398819,-0.268912269,-0.148477209,0.053407092,-0.052100663,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity","Aztreonam","Meropenem"
"1","eco:b0084_eco:b3426","eco:b0084","eco:b3426","Aztreonam_Metformin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Aztreonam-Metformin","ATM","MF",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.149239892,0.114543068,0.200605876,0.285351041,-0.214797764,-0.672078815,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Synergy",0,0,1,1,0,-1,1,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.05,0.05,0.05,0.05,3,5,0,0,0,0,0,0,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,15,0.00367000048246351,"Additivity-Antagonism-Synergy","Aztreonam","Metformin"
