Species,Plate,Column,Row,Drug name,Prestwick,FLC+Prestwick,%Inhibition,Residuals,Hit?
C.albicans,11,10,C,Dimethadione,101.56,102.11,-0.54,-0.55,
C.albicans,8,11,G,Dimethisoquin hydrochloride,100.61,106.25,-5.61,-5.64,
C.albicans,6,11,F,Dinoprost trometamol,98.81,102.1,-3.33,-3.29,
C.albicans,12,9,B,Dioxybenzone,89.3,89.71,-0.46,-0.41,
C.albicans,4,11,F,Diperodon hydrochloride,103.13,106.4,-3.17,-3.27,
C.albicans,1,10,H,Diphemanil methylsulfate,103.8,99.47,4.17,4.33,
C.albicans,1,6,G,Diphenhydramine hydrochloride,95.13,100.05,-5.17,-4.92,
C.albicans,4,3,B,Diphenidol hydrochloride,101.91,104.41,-2.45,-2.5,
C.albicans,9,8,G,Diphenylpyraline hydrochloride,100.78,98.93,1.84,1.85,
C.albicans,8,3,H,Dipivefrin hydrochloride,103.76,97.32,6.2,6.43,
C.albicans,1,4,D,Diprophylline,102.27,91.15,10.87,11.12,
C.albicans,2,3,G,Dipyridamole,98.81,96.17,2.67,2.64,
C.albicans,9,4,H,Dipyrone,105.21,97.02,7.79,8.19,
C.albicans,7,8,H,Dirithromycin,104.08,100.44,3.5,3.64,
C.albicans,4,7,C,Disopyramide,64.73,106.32,-64.24,-41.59,
C.albicans,2,8,B,Disulfiram,0,1.28,NA,-1.28,
C.albicans,2,10,C,Dizocilpine maleate,100.2,101.11,-0.9,-0.91,
C.albicans,7,10,H,DO 897/99,110.75,110.81,-0.05,-0.06,
C.albicans,5,3,D,Dobutamine hydrochloride,96.39,98.5,-2.19,-2.11,
C.albicans,6,2,G,Domperidone maleate,111.23,101.29,8.94,9.94,
C.albicans,14,7,H,Dorzolamide hydrochloride,95.65,90.63,5.24,5.01,
C.albicans,7,9,A,Dosulepin hydrochloride,2.35,2.55,NA,-0.21,
C.albicans,11,9,F,Doxazosin mesylate,100.32,103.85,-3.52,-3.53,
C.albicans,4,4,C,Doxepin hydrochloride,104.16,102.43,1.66,1.73,
C.albicans,6,9,D,Doxorubicin hydrochloride,2.71,5.28,-94.63,-2.57,
C.albicans,11,3,F,Doxycycline hydrochloride,103.17,96,6.95,7.17,
C.albicans,1,8,C,Doxylamine succinate,96.16,99.38,-3.34,-3.22,
C.albicans,10,10,G,Drofenine hydrochloride,100.06,104.33,-4.27,-4.28,
C.albicans,5,11,D,Droperidol,102.9,97.36,5.38,5.54,
C.albicans,4,6,A,"Dropropizine (R,S)",99.13,97.06,2.1,2.08,
C.albicans,14,6,E,Dubinidine,99.62,100.58,-0.97,-0.96,
C.albicans,4,5,C,Dyclonine hydrochloride,103.57,102.2,1.33,1.37,
C.albicans,9,2,D,Dydrogesterone,105.09,92.23,12.24,12.86,
C.albicans,10,11,B,Ebselen,2.89,2.99,NA,-0.1,
C.albicans,8,8,E,Eburnamonine (-),101.95,104.01,-2.03,-2.07,
C.albicans,4,5,G,Econazole nitrate,0,0,NA,0,
C.albicans,2,4,A,Edrophonium chloride,93.88,97.06,-3.4,-3.19,
C.albicans,8,5,F,Ellipticine,0,9.63,#¿NOMBRE?,-9.63,
C.albicans,8,11,A,Emetine dihydrochloride,99.34,104.81,-5.51,-5.47,
C.albicans,4,5,H,Enalapril maleate,101.5,103.04,-1.52,-1.54,
C.albicans,13,4,A,Enilconazole,0,0,NA,0,
C.albicans,5,4,D,Enoxacin,100.4,99.63,0.76,0.76,
C.albicans,6,11,D,Epiandrosterone,4.74,7.84,-65.48,-3.1,
C.albicans,9,3,A,Epicatechin-(-),93.15,102.19,-9.71,-9.04,
C.albicans,1,3,D,Epirizole,103.46,96.75,6.49,6.71,
C.albicans,13,7,E,Epitiostanol,87.21,80.48,7.71,6.72,
C.albicans,8,7,H,Epivincamine,100.76,84.84,15.79,15.91,yes
C.albicans,11,11,E,Equilin,94.94,93.88,1.11,1.05,
C.albicans,10,8,A,Ergocryptine-alpha,89.33,88.87,0.51,0.46,
C.albicans,2,2,H,Erythromycin,109.95,105.51,4.03,4.44,
C.albicans,12,11,F,Esculetin,107.26,105.9,1.27,1.36,
C.albicans,12,3,B,Esculin Hydrate,96.41,102.17,-5.98,-5.76,
C.albicans,8,7,A,"Eserine sulfate, physostigmine sulfate",99.1,96.15,2.98,2.95,
C.albicans,6,2,E,Estradiol-17 beta,85.69,79.99,6.65,5.7,
C.albicans,14,7,F,Estriol,97.47,95.46,2.06,2.01,
C.albicans,12,5,D,Estrone,87.5,99.03,-13.18,-11.53,
C.albicans,9,9,E,Estropipate,106.14,95.61,9.92,10.53,
C.albicans,9,10,A,Etanidazole,102.31,93.52,8.6,8.8,
C.albicans,4,10,B,Ethacrynic acid,78.47,87.3,-11.25,-8.83,
C.albicans,1,9,C,Ethambutol dihydrochloride,102.37,98.47,3.8,3.89,
C.albicans,7,11,B,Ethamivan,94.87,97.52,-2.79,-2.65,
C.albicans,13,6,F,Ethamsylate,95.05,104.52,-9.96,-9.47,
C.albicans,11,11,C,Ethaverine hydrochloride,106.53,107.05,-0.49,-0.52,
C.albicans,7,7,E,Ethionamide,105.45,103.92,1.46,1.54,
C.albicans,4,2,C,Ethisterone,92.81,106.7,-14.97,-13.89,
C.albicans,11,11,D,Ethopropazine hydrochloride,106.02,102.72,3.12,3.3,
C.albicans,3,6,A,Ethosuximide,103.78,96.05,7.45,7.73,
C.albicans,9,7,F,Ethotoin,106.24,102.61,3.41,3.63,
C.albicans,10,6,E,Ethoxyquin,98.88,99.11,-0.24,-0.23,
C.albicans,12,9,C,Ethynodiol diacetate,101.49,101.69,-0.2,-0.2,
C.albicans,11,7,E,Ethynylestradiol 3-methyl ether,89.77,78,13.11,11.77,
C.albicans,11,4,G,"Etidronic acid, disodium salt",102.26,101.26,0.98,1,
C.albicans,7,5,C,Etifenin,101.71,109.01,-7.18,-7.31,
C.albicans,13,8,F,Etilefrine hydrochloride,100.12,101.89,-1.76,-1.76,
C.albicans,3,2,H,Etodolac,83.44,102.53,-22.88,-19.09,
C.albicans,3,3,B,Etofylline,107.96,98.13,9.1,9.83,
C.albicans,14,2,A,Etomidate,100.53,98.52,2,2.01,
C.albicans,5,7,H,Etoposide,102.67,94.76,7.71,7.91,
C.albicans,10,5,H,Eucatropine hydrochloride,99.67,102.94,-3.28,-3.27,
C.albicans,9,6,C,Evoxine,106.76,107.44,-0.63,-0.67,
C.albicans,2,5,C,Famotidine,98.79,106.16,-7.47,-7.38,
C.albicans,9,4,G,Famprofazone,103.23,98.95,4.16,4.29,
C.albicans,12,4,B,Felbinac,27.88,31.65,-13.52,-3.77,
C.albicans,6,9,H,Felodipine,85.42,94.56,-10.71,-9.14,
C.albicans,3,11,E,Fenbendazole,65.03,62.11,4.49,2.92,
C.albicans,3,9,F,Fenbufen,55.43,39.74,28.31,15.69,yes
C.albicans,4,11,C,Fendiline hydrochloride,103.92,102.62,1.25,1.3,
C.albicans,4,6,D,Fenofibrate,105.47,101.43,3.83,4.04,
C.albicans,10,5,D,Fenoprofen calcium salt dihydrate,81.54,90.03,-10.41,-8.49,
C.albicans,4,3,E,Fenoterol hydrobromide,102.81,102.23,0.56,0.58,
C.albicans,3,4,F,Fenspiride hydrochloride,103.18,104.03,-0.82,-0.85,
C.albicans,9,2,F,Fillalbin,101.32,93.03,8.18,8.28,
C.albicans,9,8,H,Finasteride,104.31,102.93,1.32,1.37,
C.albicans,4,9,F,Fipexide hydrochloride,96.96,104.47,-7.75,-7.51,
C.albicans,4,3,A,Flavoxate hydrochloride,104.76,95.68,8.66,9.08,
C.albicans,10,6,B,Flecainide acetate,105.58,95.96,9.11,9.62,
C.albicans,12,6,H,Florfenicol,99.59,101.49,-1.91,-1.9,
C.albicans,13,2,F,Flucloxacillin sodium,99.22,95.63,3.62,3.59,
C.albicans,12,5,F,Flucytosine,3.55,5.06,NA,-1.5,
C.albicans,4,2,E,Fludrocortisone acetate,99.42,101.22,-1.81,-1.8,
C.albicans,3,4,E,Flufenamic acid,34.44,0,100,34.44,yes
C.albicans,3,5,E,Flumequine,113.05,105.46,6.72,7.59,
C.albicans,10,5,B,Flumethasone,102.6,101.34,1.23,1.26,
C.albicans,4,3,H,Flunarizine dihydrochloride,105.69,108.49,-2.65,-2.8,
C.albicans,9,4,A,Flunisolide,96.2,98.14,-2.01,-1.93,
C.albicans,10,5,C,Flunixin meglumine,92.63,89.8,3.06,2.84,
C.albicans,10,5,F,Fluocinonide,99.94,101.8,-1.86,-1.86,
C.albicans,9,11,D,Fluorocurarine chloride,98.02,102.97,-5.05,-4.95,
C.albicans,9,9,H,Fluorometholone,99.42,105.19,-5.81,-5.77,
C.albicans,7,2,D,Fluoxetine hydrochloride,110.93,103.11,7.04,7.81,
C.albicans,5,11,B,Flupentixol dihydrochloride cis-(Z),83.24,91.47,-9.88,-8.22,
C.albicans,4,11,H,Fluphenazine dihydrochloride,96.88,92.28,4.75,4.6,
C.albicans,9,6,A,Flurandrenolide,100.67,98.97,1.69,1.7,
C.albicans,12,8,D,Flurbiprofen,61.79,72.01,-16.54,-10.22,
C.albicans,12,7,C,Fluspirilen,98.1,95.21,2.95,2.89,
C.albicans,3,11,B,Flutamide,99.21,105.22,-6.06,-6.01,
C.albicans,13,8,D,Fluticasone propionate,94.46,106.99,-13.26,-12.53,
C.albicans,11,10,F,Fluvastatin sodium salt,7.95,8.91,-12.07,-0.96,
C.albicans,13,6,D,Fluvoxamine maleate,98.93,98.1,0.83,0.83,
C.albicans,8,8,G,Folic acid,106.92,105.29,1.52,1.63,
C.albicans,10,9,B,Folinic acid calcium salt,107.09,100.69,5.98,6.4,
C.albicans,9,8,C,Foliosidine,103.82,102.95,0.83,0.86,
C.albicans,11,6,B,Fosfosal,93.64,93.91,-0.3,-0.28,
C.albicans,10,5,E,Furaltadone hydrochloride,98.57,98.01,0.57,0.56,
C.albicans,11,9,A,Furazolidone,87.4,94.66,-8.31,-7.26,
C.albicans,5,2,C,Furosemide,90.32,104.52,-15.72,-14.2,
C.albicans,13,8,E,Fursultiamine Hydrochloride,101.47,95.97,5.42,5.5,
C.albicans,6,3,E,Fusaric acid,87.18,92.17,-5.72,-4.99,
C.albicans,5,11,G,Fusidic acid sodium salt,107.28,95.55,10.93,11.73,
C.albicans,11,2,G,Gabapentin,96.64,95.92,0.74,0.72,
C.albicans,6,4,E,Gabazine,106.26,101.13,4.83,5.13,
C.albicans,13,9,E,Gabexate mesilate,97.44,96.12,1.35,1.31,
C.albicans,8,9,C,Galanthamine hydrobromide,99.38,98.41,0.98,0.97,
C.albicans,2,8,H,Gallamine triethiodide,99.46,100.46,-1,-1,
C.albicans,11,10,D,Ganciclovir,102.6,96.75,5.7,5.85,
C.albicans,5,7,G,GBR 12909 dihydrochloride,99.71,98.18,1.54,1.54,
C.albicans,9,3,C,Gelsemine,97.82,99.29,-1.5,-1.46,
C.albicans,3,5,F,Gemfibrozil,31.19,26.28,15.73,4.9,
C.albicans,2,11,H,Gentamicine sulfate,108.28,99.91,7.73,8.37,
C.albicans,13,6,A,Gibberellic acid,101.24,104.89,-3.61,-3.66,
C.albicans,6,5,E,Ginkgolide A,99.64,98.74,0.9,0.9,
C.albicans,4,4,F,Glafenine hydrochloride,107.16,101.43,5.35,5.74,
C.albicans,4,7,H,Glibenclamide,100.51,95.51,4.98,5,
C.albicans,7,9,H,Gliclazide,101.09,100.77,0.32,0.32,
C.albicans,9,2,B,Glimepiride,97.03,97.03,0,0,
C.albicans,2,2,F,Glipizide,99.67,102.76,-3.1,-3.09,
C.albicans,13,2,D,Gliquidone,104.59,105.19,-0.57,-0.59,
C.albicans,4,5,A,"Glutethimide, para-amino",101.39,97.25,4.09,4.14,
C.albicans,7,2,E,Glycocholic acid,100.69,102.15,-1.45,-1.46,
C.albicans,10,7,C,Glycopyrrolate,108.87,105.58,3.03,3.29,
C.albicans,9,8,D,Gossypol,76.85,81.11,-5.55,-4.26,
C.albicans,8,10,G,Gramine,106.03,99.97,5.71,6.06,
C.albicans,9,5,D,Graveoline,92.42,104.88,-13.49,-12.46,
C.albicans,3,7,G,Griseofulvin,105.96,96.36,9.06,9.6,
C.albicans,10,7,F,Guaifenesin,100.41,98.84,1.56,1.57,
C.albicans,2,7,B,Guanabenz acetate,104.75,102.72,1.94,2.03,
C.albicans,10,8,E,Guanadrel sulfate,96.7,99.61,-3.01,-2.91,
C.albicans,4,8,H,Guanethidine sulfate,100.63,105.65,-4.99,-5.02,
C.albicans,5,10,B,Guanfacine hydrochloride,93.82,106.82,-13.85,-12.99,
C.albicans,9,6,B,Halcinonide,99.58,103.43,-3.86,-3.85,
C.albicans,13,2,H,Halofantrine hydrochloride,4.56,1.11,NA,3.45,
C.albicans,2,6,D,Haloperidol,105.27,98.43,6.5,6.84,
C.albicans,8,11,E,Harmaline hydrochloride dihydrate,97.5,100.01,-2.57,-2.51,
C.albicans,8,2,F,Harmalol hydrochloride dihydrate,99.87,102.88,-3.01,-3.01,
C.albicans,8,11,F,Harmane hydrochloride,102.54,101.93,0.59,0.61,
C.albicans,8,4,F,Harmine hydrochloride,101.44,102.25,-0.8,-0.81,
C.albicans,8,3,F,Harmol hydrochloride monohydrate,99.79,99.05,0.74,0.74,
C.albicans,13,9,C,Harpagoside,101.47,103.87,-2.37,-2.4,
C.albicans,10,11,A,Hecogenin,103.94,83.54,19.62,20.39,yes
C.albicans,9,5,E,Heliotrine,95.94,101.63,-5.93,-5.69,
C.albicans,9,7,A,Helveticoside,99.88,96.87,3.01,3.01,
C.albicans,5,4,H,Hemicholinium bromide,98.41,97.02,1.41,1.38,
C.albicans,1,6,B,Heptaminol hydrochloride,102.66,102.15,0.5,0.51,
C.albicans,2,5,E,Hesperetin,98.79,98.8,-0.01,-0.01,
C.albicans,5,11,H,Hesperidin,98.27,103.22,-5.04,-4.95,
C.albicans,1,9,D,Hexamethonium dibromide dihydrate,92.81,103.77,-11.81,-10.96,
C.albicans,9,10,F,Hexestrol,91.05,89.71,1.47,1.34,
C.albicans,7,2,H,Hexetidine,47.48,54.53,-14.85,-7.05,
C.albicans,10,9,G,Hexylcaine hydrochloride,100.09,101.52,-1.42,-1.43,
C.albicans,9,6,D,Hippeastrine hydrobromide,105.63,105.41,0.21,0.22,
C.albicans,1,3,G,"Homatropine hydrobromide (R,S)",102.7,101.85,0.82,0.85,
C.albicans,4,4,E,Homochlorcyclizine dihydrochloride,105.5,99.56,5.63,5.94,
C.albicans,14,11,E,Homosalate,102.98,106.2,-3.12,-3.22,
C.albicans,5,6,D,Hycanthone,94.06,103.03,-9.54,-8.97,
C.albicans,3,10,A,Hydralazine hydrochloride,94.76,100.11,-5.64,-5.34,
C.albicans,8,2,C,Hydrastine hydrochloride,93.51,107.22,-14.65,-13.7,
C.albicans,3,6,D,Hydrastinine hydrochloride,98.62,95.61,3.05,3.01,
C.albicans,1,10,A,Hydrochlorothiazide,94.59,101.78,-7.61,-7.2,
C.albicans,6,8,E,Hydrocortisone base,112.08,96.62,13.79,15.45,
C.albicans,8,6,E,Hydrocotarnine hydrobromide,103.83,105.92,-2.02,-2.1,
C.albicans,1,4,B,Hydroflumethiazide,105.72,100.31,5.12,5.41,
C.albicans,8,6,H,Hydroquinine hydrobromide hydrate,99.35,99.41,-0.06,-0.05,
C.albicans,6,9,E,"Hydroxytacrine maleate (R,S)",99.47,103.85,-4.4,-4.38,
C.albicans,2,4,F,Hydroxyzine dihydrochloride,102.27,100.09,2.13,2.18,
C.albicans,12,2,C,Hymecromone,103.39,99.78,3.49,3.61,
C.albicans,3,4,H,Hyoscyamine (L),104.9,99.89,4.77,5.01,
C.albicans,12,7,E,Idazoxan hydrochloride,101.43,102.12,-0.68,-0.69,
C.albicans,1,9,B,Idoxuridine,99.65,101.36,-1.71,-1.71,
C.albicans,4,2,H,Ifenprodil tartrate,96.56,100.63,-4.22,-4.07,
C.albicans,11,4,D,Ifosfamide,99.74,98.71,1.03,1.03,
C.albicans,14,2,D,Imidurea,108.18,100.33,7.25,7.84,
C.albicans,7,10,D,Imipenem,101.76,106.14,-4.3,-4.37,
C.albicans,1,3,H,Imipramine hydrochloride,107.37,100.18,6.7,7.19,
C.albicans,3,11,F,Indapamide,106.49,111.07,-4.3,-4.58,
C.albicans,4,3,D,Indomethacin,92.89,92.42,0.51,0.47,
C.albicans,11,7,D,Indoprofen,104,99.51,4.32,4.49,
C.albicans,7,11,A,Iobenguane sulfate,103.55,99.12,4.27,4.42,
C.albicans,11,9,D,Iocetamic acid,96.93,95.66,1.31,1.27,
C.albicans,12,10,F,Iodipamide,104.75,103.78,0.93,0.98,
C.albicans,11,9,E,Iodixanol,101.28,106.4,-5.06,-5.12,
C.albicans,7,3,D,Iohexol,105.59,95.92,9.15,9.66,
C.albicans,11,2,H,Iopamidol,101.36,102.7,-1.32,-1.34,
C.albicans,14,3,B,Iopanoic acid,83.11,80.76,2.83,2.36,
C.albicans,11,3,H,Iopromide,109.18,97.39,10.8,11.79,
C.albicans,11,9,H,Ioversol,98.23,100.11,-1.91,-1.88,
C.albicans,14,3,C,Ioxaglic acid,97.02,105.2,-8.43,-8.18,
C.albicans,8,6,B,Ipratropium bromide,97.66,101.28,-3.7,-3.61,
C.albicans,3,7,B,Iproniazide phosphate,110.14,106.71,3.11,3.43,
C.albicans,10,6,H,Isocarboxazid,103.2,101.98,1.18,1.22,
C.albicans,2,8,E,Isoconazole,1.02,1.44,NA,-0.42,
C.albicans,8,8,D,Isocorydine (+),103.59,99.51,3.94,4.08,
C.albicans,10,10,C,Isoetharine mesylate salt,105.57,99.06,6.17,6.51,
C.albicans,1,7,A,Isoflupredone acetate,99.39,94.42,5,4.97,
C.albicans,13,4,G,Isometheptene mucate,100.87,99.92,0.94,0.95,
C.albicans,3,2,A,Isoniazid,96.43,109.25,-13.3,-12.82,
C.albicans,10,11,E,Isopropamide iodide,102.86,101.19,1.63,1.67,
C.albicans,10,3,A,Isopyrin hydrochloride,97.23,103.55,-6.51,-6.32,
C.albicans,7,3,F,"Isoquinoline, 6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro, hydrochloride",104.9,99.43,5.21,5.47,
C.albicans,9,5,H,Isosorbide dinitrate,97.94,99.76,-1.85,-1.82,
C.albicans,4,7,B,Isotretinoin,103.37,99.32,3.92,4.05,
C.albicans,1,5,E,Isoxicam,99.15,85.36,13.91,13.79,yes
C.albicans,1,9,G,Isoxsuprine hydrochloride,103.64,98.59,4.88,5.05,
C.albicans,13,2,G,Isradipine,98.63,107.65,-9.15,-9.02,
C.albicans,2,7,H,Ivermectin,86.31,76.59,11.26,9.72,
C.albicans,2,5,H,Josamycin,96.17,98.91,-2.85,-2.74,
C.albicans,14,9,F,Kaempferol,95.03,98.26,-3.4,-3.23,
C.albicans,5,5,H,Kanamycin A sulfate,108.88,100.12,8.05,8.76,
C.albicans,9,8,E,Karakoline,96.94,103.74,-7.01,-6.8,
C.albicans,3,8,E,Kawain,50,73.87,-47.75,-23.87,
C.albicans,5,3,H,Ketanserin tartrate hydrate,111.14,96.88,12.83,14.26,
C.albicans,5,10,G,Ketoconazole,0,0,NA,0,
C.albicans,3,10,F,Ketoprofen,92.04,98.04,-6.51,-6,
C.albicans,12,10,E,Ketorolac tromethamine,96.49,104.75,-8.56,-8.26,
C.albicans,5,2,F,Ketotifen fumarate,103.61,105.98,-2.29,-2.37,
C.albicans,2,2,B,Khellin,91.83,103.12,-12.29,-11.29,
C.albicans,6,2,F,"Kynurenine, 3-hydroxy (R,S)",108.05,101.45,6.12,6.61,
C.albicans,12,11,D,L(-)-vesamicol hydrochloride,100.68,102.97,-2.28,-2.3,
C.albicans,4,8,D,Labetalol hydrochloride,106.69,105.89,0.74,0.79,
C.albicans,6,3,F,Lactobionic acid,99.49,100,-0.51,-0.51,
C.albicans,9,7,B,Lanatoside C,103.63,105.02,-1.34,-1.39,
C.albicans,14,3,D,Lansoprazole,4.59,6.94,-51.24,-2.35,
C.albicans,11,9,C,Lasalocid sodium salt,94.81,102.59,-8.21,-7.79,
C.albicans,8,2,D,"Laudanosine (R,S)",116.18,99.05,14.74,17.13,
C.albicans,10,3,F,Leflunomide,90.32,96.61,-6.96,-6.29,
C.albicans,13,6,G,Letrozole,101.47,101.07,0.39,0.4,
C.albicans,14,5,E,Leucomisine,97.47,104.88,-7.6,-7.4,
C.albicans,3,3,C,Levamisole hydrochloride,108.68,95.45,12.17,13.23,
C.albicans,13,10,H,Levocabastine hydrochloride,104.15,105.02,-0.84,-0.87,
C.albicans,1,8,B,Levodopa,91.87,104.6,-13.86,-12.74,
C.albicans,10,10,B,Levonordefrin,102.51,103.06,-0.53,-0.54,
C.albicans,14,5,B,Levopropoxyphene napsylate,96.11,105.87,-10.16,-9.76,
C.albicans,1,11,E,LidocaÃ¯Â¿Â½ne hydrochloride,100.78,101.52,-0.73,-0.74,
C.albicans,5,2,G,Lidoflazine,104.76,99.29,5.22,5.47,
C.albicans,4,3,G,Lincomycin hydrochloride,79.76,77.02,3.43,2.74,
C.albicans,11,4,F,Liothyronine,97.8,102.54,-4.84,-4.74,
C.albicans,4,2,G,Lisinopril,99.49,100.19,-0.71,-0.71,
C.albicans,2,7,C,Lisuride (S)(-),102.2,103.58,-1.36,-1.39,
C.albicans,10,7,H,Lithocholic acid,86.35,84.37,2.3,1.98,
C.albicans,8,3,C,Lobelanidine hydrochloride,104.63,98.89,5.49,5.74,
C.albicans,8,6,C,Lobeline alpha (-) hydrochoride,107.76,104.34,3.17,3.42,
C.albicans,3,9,H,Lomefloxacin hydrochloride,91.85,96.83,-5.43,-4.98,
C.albicans,2,5,G,Loperamide hydrochloride,100.4,103.13,-2.71,-2.73,
C.albicans,14,3,G,Loracarbef,107.1,103.22,3.62,3.88,
C.albicans,12,6,D,Lorglumide sodium salt,92.21,93.18,-1.06,-0.98,
C.albicans,7,7,D,Lovastatin,91.3,91.44,-0.16,-0.15,
C.albicans,2,3,F,Loxapine succinate,101.91,100.51,1.37,1.4,
C.albicans,6,4,F,Lumicolchicine gamma,94.35,103.68,-9.89,-9.33,
C.albicans,11,11,G,Luteolin,97.36,92.11,5.39,5.25,
C.albicans,9,7,E,Lycorine hydrochloride,106.4,101.32,4.77,5.08,
C.albicans,13,11,D,Lymecycline,101.01,93.49,7.45,7.53,
C.albicans,2,6,B,Lynestrenol,72.04,33.9,52.94,38.14,yes
C.albicans,6,5,F,Lysergol,100.01,99.2,0.81,0.81,
C.albicans,3,7,A,Mafenide hydrochloride,103.65,111.88,-7.95,-8.24,
C.albicans,5,7,C,Maprotiline hydrochloride,88.46,97.99,-10.77,-9.53,
C.albicans,3,8,F,Mebendazole,101.85,92.2,9.47,9.65,
C.albicans,4,11,G,Mebeverine hydrochloride,98.82,104.32,-5.56,-5.5,
C.albicans,6,6,F,"Mebhydroline 1,5-naphtalenedisulfonate",98.76,95.52,3.29,3.25,
C.albicans,14,2,H,Mecamylamine hydrochloride,105.43,100.79,4.4,4.64,
C.albicans,6,7,F,Meclocycline sulfosalicylate,101.84,98.56,3.22,3.28,
C.albicans,3,7,E,Meclofenamic acid sodium salt monohydrate,93.45,88.82,4.96,4.64,
C.albicans,10,4,E,Meclofenoxate hydrochloride,104.05,106.21,-2.08,-2.16,
C.albicans,6,8,F,Meclozine dihydrochloride,71.4,86.2,-20.74,-14.81,
C.albicans,10,4,C,Medrysone,97.74,97.26,0.49,0.48,
C.albicans,1,5,F,Mefenamic acid,107.25,86.14,19.68,21.11,yes
C.albicans,3,6,F,Mefexamide hydrochloride,103.24,109.75,-6.31,-6.52,
C.albicans,2,7,E,Mefloquine hydrochloride,101.95,88.65,13.04,13.29,yes
C.albicans,12,7,H,Megestrol acetate,90.24,98.22,-8.84,-7.97,
C.albicans,12,5,A,Meglumine,107.48,97.52,9.26,9.96,
C.albicans,6,9,F,Melatonin,104.75,101.28,3.31,3.47,
C.albicans,13,9,B,Memantine Hydrochloride,98.63,100.08,-1.47,-1.45,
C.albicans,6,10,F,Menadione,0,0.64,NA,-0.64,
C.albicans,9,4,B,Mepenzolate bromide,103.32,101.97,1.31,1.35,
C.albicans,3,9,B,Mephenesin,98.47,109.28,-10.98,-10.81,
C.albicans,10,7,A,Mephentermine hemisulfate,96.5,87.95,8.86,8.55,
C.albicans,14,9,G,Mephenytoin,103.44,106.36,-2.82,-2.92,
C.albicans,14,5,C,Meprylcaine hydrochloride,99.32,108.84,-9.59,-9.52,
C.albicans,13,5,E,Meptazinol hydrochloride,99.08,98.43,0.65,0.64,
C.albicans,10,8,G,Merbromin,4.38,3,NA,1.38,
C.albicans,14,7,G,Meropenem,102.83,106.2,-3.28,-3.37,
C.albicans,14,10,C,Mesalamine,101.61,100.08,1.5,1.52,
C.albicans,7,10,E,Mesoridazine besylate,101.23,96.09,5.07,5.13,
C.albicans,3,6,H,Metampicillin sodium salt,94.1,99.16,-5.37,-5.05,
C.albicans,2,3,E,Metanephrine hydrochloride DL,105.29,101.69,3.41,3.59,
C.albicans,7,6,C,"Metaproterenol sulfate, orciprenaline sulfate",103.76,101.52,2.16,2.24,
C.albicans,3,8,D,Metaraminol bitartrate,110.93,94.2,15.08,16.73,
C.albicans,5,5,E,Metergoline,104.6,93.92,10.22,10.69,
C.albicans,1,5,A,Metformin hydrochloride,107.09,105.34,1.63,1.74,
C.albicans,10,10,D,Methacholine chloride,99.11,104.34,-5.28,-5.23,
C.albicans,13,5,A,Methacycline hydrochloride,101.98,93.54,8.28,8.44,
C.albicans,14,7,C,Methantheline bromide,103.13,106.2,-2.97,-3.06,
C.albicans,5,3,C,Methapyrilene hydrochloride,103.3,99.48,3.7,3.82,
C.albicans,11,3,A,Methazolamide,98.54,99.65,-1.12,-1.11,
C.albicans,14,11,D,Methiazole,89.23,91.34,-2.36,-2.11,
C.albicans,10,7,G,Methimazole,96.16,99.77,-3.75,-3.6,
C.albicans,7,4,E,Methionine sulfoximine (L),105.72,98.81,6.53,6.91,
C.albicans,5,6,F,Methiothepin maleate,87.59,97.99,-11.87,-10.4,
C.albicans,3,5,C,Methocarbamol,112.39,123.6,-9.98,-11.21,
C.albicans,2,6,F,Methotrexate,64.36,55.69,13.47,8.67,
C.albicans,10,8,H,Methotrimeprazine maleat salt,96.56,101.01,-4.61,-4.45,
C.albicans,7,6,F,Methoxamine hydrochloride,103.39,100.09,3.19,3.3,
C.albicans,8,2,G,Methoxy-6-harmalan,85.79,102.24,-19.18,-16.45,
C.albicans,6,10,H,Methoxy-8-psoralen,89.55,99.2,-10.77,-9.64,
C.albicans,9,6,G,Methyl benzethonium chloride,8.56,5.62,34.3,2.94,
C.albicans,12,11,B,Methylatropine nitrate,100.99,102.15,-1.15,-1.16,
C.albicans,5,7,A,"Methyldopa (L,-)",101.58,106.4,-4.75,-4.83,
C.albicans,13,9,H,Methyldopate hydrochloride,100.72,102.22,-1.49,-1.5,
C.albicans,5,5,F,Methylergometrine maleate,104.04,93.93,9.72,10.12,
C.albicans,11,5,G,Methylhydantoin-5-(D),94.18,100.46,-6.67,-6.28,
C.albicans,11,11,F,Methylhydantoin-5-(L),101.14,102.85,-1.69,-1.71,
C.albicans,4,10,D,"Methylprednisolone, 6-alpha",102.1,104.18,-2.03,-2.08,
C.albicans,1,2,B,Meticrane,100.75,98.27,2.45,2.47,
C.albicans,7,2,B,Metixene hydrochloride,93.2,95.93,-2.93,-2.73,
C.albicans,3,10,E,Metoclopramide monohydrochloride,107.81,113.83,-5.58,-6.02,
C.albicans,2,3,D,Metolazone,108.57,95.69,11.87,12.88,
C.albicans,10,4,B,"Metoprolol-(+,-) (+)-tartrate salt",101.53,105.41,-3.82,-3.87,
C.albicans,6,4,G,Metrizamide,107.67,96.81,10.09,10.86,
C.albicans,2,2,A,Metronidazole,103.26,107.39,-4,-4.13,
