#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:concatenate" name="distribution">
#            <parameter id="ucedMean.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:concatenate" id="ExponentialRelaxedClock.c:concatenate" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:concatenate">
#                <Exponential id="Exponential.c:concatenate" name="distr">
#                    <parameter id="UCExpLambda.c:concatenate" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="18" id="expRateCategories.c:concatenate" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
49000	-81933.49194758305	-81842.7865221733	-90.70542540975958	-81842.7865221733	11833.953502918801	0	0.0	1237.941601834938	0	0.0	11833.953502918801	0	0.0	11833.953502918801	0	0.0	11833.953502918801	1.1817296871678694E-4	5.331741275871881E-5	2.3524228990339404E-8	1.2597203708813576	-83.79767013077745	2.441699020894388E-4	0.6164195793938778
50000	-81937.01112720606	-81841.02877102415	-95.98235618190779	-81841.02877102415	22154.70680921879	1	0.0	2477.6787677321386	0	0.0	21941.584403943893	0	0.0	22154.70680921879	0	0.0	22154.70680921879	5.8900410174946995E-5	2.8231051117393157E-5	5.524913736510441E-9	1.0249079075370027	-89.07460090292565	9.15063819535407E-5	0.6416399600839824
51000	-81930.47802938079	-81843.85605910604	-86.62197027475439	-81843.85605910604	7586.695018641564	1	0.0	816.7639793247289	0	0.0	7501.923663981487	0	0.0	7586.695018641564	0	0.0	7586.695018641564	1.7501795610063347E-4	8.255506111941331E-5	5.145315841433758E-8	1.2187017329510124	-79.71421499577225	3.1142723588319137E-4	0.5234615749005473
52000	-81925.485530535	-81838.32878472176	-87.15674581325474	-81838.32878472176	8154.653584439829	1	0.0	864.7597690891495	0	0.0	8113.472565873935	0	0.0	8154.653584439829	0	0.0	8154.653584439829	1.5899742890522307E-4	7.549248098121234E-5	4.119222307063054E-8	1.1984221494095242	-80.24899053427261	2.5363759580051583E-4	0.5312880347833997
53000	-81927.42876200832	-81839.78681131043	-87.64195069788688	-81839.78681131043	7147.979654915979	1	0.0	762.4616078397022	0	0.0	7079.567094326729	0	0.0	7147.979654915979	0	0.0	7147.979654915979	1.8653066916739507E-4	8.778707571149098E-5	5.84903594673539E-8	1.2310389424849324	-80.73419541890475	5.107798075208219E-4	0.2147398502282109
54000	-81930.35663689776	-81843.92548026265	-86.43115663511614	-81843.92548026265	8169.643607147538	0	0.0	874.7467297611994	0	0.0	8169.643607147538	0	0.0	8012.570496995396	0	0.0	8169.643607147538	1.7008182585360486E-4	7.715172188153722E-5	4.890086681533033E-8	1.2003234926982818	-79.523401356134	6.350405782018283E-5	0.8832829070941567
55000	-81931.8142129942	-81846.74292735252	-85.07128564168539	-81846.74292735252	7033.445897001591	0	0.0	762.241261725993	0	0.0	7011.849542708951	0	0.0	7033.445897001591	0	0.0	7033.445897001591	1.9526178079457725E-4	8.892617131102321E-5	6.530445073104787E-8	1.216633663786694	-78.16353036270326	2.378864591203714E-4	0.7291192221411902
56000	-81946.39459675268	-81847.42273983857	-98.97185691411723	-81847.42273983857	25511.837133435	0	0.0	2683.161286613663	0	0.0	23836.35155271427	0	0.0	25511.837133435	0	0.0	25511.837133435	5.358880956217893E-5	2.5033235866449614E-5	4.927077141082728E-9	1.1053598608237412	-92.06410163513509	1.2072206145157347E-4	0.8789840601448387
57000	-81930.24175516384	-81839.67896392602	-90.56279123781363	-81839.67896392602	14817.487349618383	1	0.0	1406.3236143029703	0	0.0	14817.487349618383	0	0.0	13685.207963020059	0	0.0	14817.487349618383	9.510724796695454E-5	4.31888065747551E-5	1.541123444793027E-8	1.3078585192849042	-83.65503595883149	3.582972028341837E-5	0.9310138303950435
58000	-81931.44582199842	-81842.68192126972	-88.763900728705	-81842.68192126972	11563.35623787012	1	0.0	1209.3284021363634	0	0.0	11563.35623787012	0	0.0	11459.00649090795	0	0.0	11563.35623787012	1.110751396607912E-4	5.39376795358962E-5	2.1162960846608917E-8	1.3052405820742214	-81.85614544972286	4.311730906133917E-5	0.9437178036011343
59000	-81925.25528305292	-81839.84676913683	-85.40851391608447	-81839.84676913683	7799.51610111182	0	0.0	837.0947305902125	0	0.0	7799.51610111182	0	0.0	7708.649212855569	0	0.0	7799.51610111182	1.6268175795274532E-4	7.839144023841755E-5	4.4799712242271346E-8	1.3379553912273734	-78.50075863710234	5.2187343265136524E-5	0.9437178036011343
60000	-81934.490223091	-81845.27232237038	-89.21790072061395	-81845.27232237038	11250.363530857026	1	0.0	1203.6924084456548	0	0.0	11250.363530857026	0	0.0	11250.363530857026	0	0.0	11250.363530857026	1.1486157872105647E-4	5.50359552230553E-5	2.1756840682194707E-8	1.2579118322907765	-82.31014544163182	2.4533313584858703E-5	0.9437178036011343
61000	-81927.52656681932	-81839.69566839984	-87.83089841947144	-81839.69566839984	9027.342964298592	1	0.0	947.3590020312889	0	0.0	8940.569889894781	0	0.0	9027.342964298592	0	0.0	9027.342964298592	1.4679149005851307E-4	6.883562656698501E-5	3.620475333940214E-8	1.3096297718049295	-80.9231431404893	1.3631048538562113E-4	0.6678070797265893
62000	-81930.72501447659	-81842.93693182658	-87.78808265000744	-81842.93693182658	9140.200546232232	1	0.0	936.3237657956953	0	0.0	9136.255955371254	0	0.0	9140.200546232232	0	0.0	9140.200546232232	1.4767678435523434E-4	6.775654632449218E-5	3.5821337341572116E-8	1.2315777135625994	-80.8803273710253	1.753337252061334E-4	0.6133885517781911
63000	-81925.4164242276	-81841.3179166006	-84.09850762699773	-81841.3179166006	6513.020757755916	1	0.0	629.560773162425	0	0.0	6323.506032013249	0	0.0	6513.020757755916	0	0.0	6513.020757755916	2.087869736911483E-4	9.704873299459723E-5	8.037344528440097E-8	1.2495695762393813	-77.1907523480156	2.7621504234976964E-4	0.7815938699398748
64000	-81935.867041012	-81844.75456848282	-91.11247252917178	-81844.75456848282	11686.991815825491	1	0.0	1049.0551696386765	0	0.0	11686.991815825491	0	0.0	11670.469673981717	0	0.0	11686.991815825491	1.1558356967027667E-4	5.461256681558514E-5	2.8301881165306668E-8	1.3151535193171076	-84.20471725018965	2.793061036697277E-4	0.6886093791798902
65000	-81927.5500512155	-81839.41228965984	-88.13776155564885	-81839.41228965984	6881.082820160661	1	0.0	668.1596618438222	0	0.0	6881.082820160661	0	0.0	6816.694133251773	0	0.0	6881.082820160661	1.9309285262903222E-4	9.02270922334003E-5	7.496010150800462E-8	1.1623425854920888	-81.23000627666671	2.0073967845168228E-4	0.04485730955522779
66000	-81928.56958981554	-81842.84454761102	-85.72504220451913	-81842.84454761102	7870.863253369581	1	0.0	749.0134529180228	0	0.0	7870.863253369581	0	0.0	7833.3678607233505	0	0.0	7870.863253369581	1.7162674280885718E-4	8.023646556507274E-5	4.889848824179847E-8	1.2750743230091965	-78.81728692553699	8.480016145451583E-5	0.8674523501163762
67000	-81932.84256449941	-81846.03808809216	-86.80447640724857	-81846.03808809216	9275.136413296268	1	0.0	883.1090579174703	0	0.0	9275.136413296268	0	0.0	8895.125913607673	0	0.0	9275.136413296268	1.4676984551451253E-4	6.883179141245835E-5	3.742649981750791E-8	1.096840112201332	-79.89672112826644	9.284947151140142E-5	0.8674523501163762
68000	-81928.97190180354	-81843.38357008852	-85.58833171501404	-81843.38357008852	6928.319257054465	0	0.0	667.485075533336	0	0.0	6928.319257054465	0	0.0	6697.165355213089	0	0.0	6928.319257054465	2.00322846177179E-4	9.242896276847514E-5	6.716229195367052E-8	1.2504931244736244	-78.6805764360319	1.8319176636988544E-4	0.6006857609690649
69000	-81937.41008309214	-81845.67158641647	-91.73849667565968	-81845.67158641647	13083.64163971035	1	0.0	1119.4673215786574	0	0.0	13083.64163971035	0	0.0	13083.64163971035	0	0.0	13083.64163971035	1.070104434991301E-4	4.846143342538967E-5	1.915130284885528E-8	1.3021421888708615	-84.83074139667754	2.462257786555956E-4	0.6328391704953844
70000	-81930.2659259973	-81845.20438447803	-85.06154151927564	-81845.20438447803	6435.432845549421	1	0.0	642.9755777993138	1	0.0	6268.162860658168	0	0.0	6435.432845549421	0	0.0	6435.432845549421	2.012270366296616E-4	9.629846109756667E-5	6.522459518423179E-8	1.1929557553843282	-78.1537862402935	2.182815777926329E-4	0.5512136081435376
71000	-81931.5669135566	-81843.29938230275	-88.26753125384491	-81843.29938230275	8624.90922006427	1	0.0	838.7226627509402	0	0.0	8624.90922006427	0	0.0	8565.923939070186	0	0.0	8624.90922006427	1.5071011033745613E-4	7.199669606468897E-5	3.806296395650374E-8	1.2573508945619418	-81.35977597486277	3.467580715626206E-4	0.4227463204259513
72000	-81932.39759909164	-81839.32862821137	-93.06897088026042	-81839.32862821137	10490.675677760413	1	0.0	1039.8143099203899	0	0.0	10490.675677760413	0	0.0	10432.099442357307	0	0.0	10490.675677760413	1.26669939003936E-4	5.990924381409676E-5	2.6515262000980302E-8	1.2170454199227765	-86.16121560127829	4.733428709565267E-4	0.06929081677483077
73000	-81930.35626532932	-81845.12977362747	-85.22649170184307	-81845.12977362747	7737.330723654354	0	0.0	743.2257223860342	0	0.0	7732.225355496715	0	0.0	7737.330723654354	0	0.0	7737.330723654354	1.738908839008651E-4	8.196653531995376E-5	5.0814709710372405E-8	1.276360129365059	-78.31873642286094	1.576389331271159E-4	0.8677702191702217
74000	-81928.93461553112	-81843.03145066719	-85.90316486394289	-81843.03145066719	7123.295596738431	1	0.0	676.2996940861904	0	0.0	7123.295596738431	0	0.0	7049.879288080041	0	0.0	7123.295596738431	1.8277177501928844E-4	8.759017811955969E-5	5.398343734377285E-8	1.179714714477549	-78.99540958496075	3.721910617409755E-4	0.6132514867330455
75000	-81936.32585796464	-81839.81356633642	-96.5122916282172	-81839.81356633642	19594.830397900234	0	0.0	1798.3939237238703	0	0.0	19594.830397900234	0	0.0	19465.910537340897	0	0.0	19594.830397900234	6.788601743493888E-5	3.2461285253207577E-5	7.708985589560997E-9	1.282106698386534	-89.60453634923506	1.9294264212979976E-4	0.4236393979975409
76000	-81930.84116916469	-81840.28928040204	-90.55188876264832	-81840.28928040204	14244.381435939764	1	0.0	1298.5363809918135	0	0.0	14119.974905034886	0	0.0	14244.381435939764	0	0.0	14244.381435939764	9.21678104851804E-5	4.402317188581261E-5	1.4581396683837729E-8	1.3627927117434684	-83.64413348366618	7.603758743543529E-5	0.877159958752047
77000	-81929.39422741385	-81841.18374228844	-88.21048512540509	-81841.18374228844	8342.115409080328	1	0.0	734.8731762087576	0	0.0	8342.115409080328	0	0.0	8144.5114352499295	0	0.0	8342.115409080328	1.595840459727307E-4	7.643429092525624E-5	4.283298266173643E-8	1.3021916289439526	-81.30272984642295	3.433465393993657E-4	0.877159958752047
78000	-81926.74337900271	-81839.20212797202	-87.54125103069204	-81839.20212797202	9000.090689571203	0	0.0	815.5364416566316	0	0.0	9000.090689571203	0	0.0	9000.090689571203	0	0.0	9000.090689571203	1.4496492519066136E-4	6.938558191538007E-5	3.5886254613090484E-8	1.31812838332991	-80.6334957517099	2.5588056126186207E-4	0.6816751028825311
79000	-81935.08123272486	-81844.21945492247	-90.86177780239734	-81844.21945492247	9767.99112768537	1	0.0	913.8345976017039	0	0.0	9767.99112768537	0	0.0	9767.99112768537	0	0.0	9767.99112768537	1.3604479350006924E-4	6.385533258059177E-5	3.136900267751288E-8	1.3162884109004562	-83.9540225234152	4.1760144035345387E-4	0.26681010857821114
80000	-81937.96305604836	-81843.38493047586	-94.57812557249856	-81843.38493047586	20574.273737047824	1	0.0	1808.87693779017	0	0.0	20482.315053655835	0	0.0	20574.273737047824	0	0.0	20574.273737047824	6.408612287981903E-5	3.0848756045874086E-5	6.949739283393799E-9	1.3031053364228955	-87.67037029351643	9.403091608739288E-5	0.7928320850222816
81000	-81926.69351911954	-81840.6064357234	-86.08708339613078	-81840.6064357234	8912.622522290489	1	0.0	795.5998831878359	0	0.0	8912.622522290489	0	0.0	8720.911680583184	0	0.0	8912.622522290489	1.475779327630045E-4	7.171161573387672E-5	3.767890058110462E-8	1.232413537478618	-79.17932811714864	2.3428815832816268E-5	0.9734444722906113
82000	-81926.43919622438	-81838.9784996307	-87.46069659368814	-81838.9784996307	10108.427777716664	1	0.0	874.0704681929947	0	0.0	9455.265286949863	0	0.0	10108.427777716664	0	0.0	10108.427777716664	1.3241372421998046E-4	6.365885797990077E-5	3.504423197827134E-8	1.1138336454624391	-80.552941314706	6.336497452485621E-5	0.8926780735953768
83000	-81936.5467257235	-81843.89045215138	-92.65627357211896	-81843.89045215138	17384.041762126148	1	0.0	1653.3079559931389	0	0.0	17296.865886835607	0	0.0	17384.041762126148	0	0.0	17384.041762126148	7.588318886950507E-5	3.656814651725816E-5	9.6727556295373E-9	1.1470864032787915	-85.74851829313683	6.665452846355712E-5	0.8788334284820587
84000	-81926.0771861686	-81840.81908928754	-85.25809688104498	-81840.81908928754	7121.675929679346	1	0.0	655.3124348892129	0	0.0	7001.556066042931	0	0.0	7121.675929679346	0	0.0	7121.675929679346	1.8636039600105665E-4	8.852190560690068E-5	7.088037345631597E-8	1.039491986629639	-78.35034160206284	2.3107011734709913E-4	0.670581181593806
85000	-81929.66845610156	-81841.73086561749	-87.93759048406984	-81841.73086561749	9667.231766935061	1	0.0	942.7196263447429	0	0.0	9546.1567008461	0	0.0	9667.231766935061	0	0.0	9667.231766935061	1.3526142189018226E-4	6.514771202492449E-5	3.050936764943298E-8	1.1662994754256222	-81.0298352050877	1.1068043407026024E-4	0.7603512652698392
86000	-81920.2955754541	-81833.52578878077	-86.76978667333643	-81833.52578878077	6716.566108629523	1	0.0	663.5597308114216	0	0.0	6716.566108629523	0	0.0	6716.566108629523	0	0.0	6716.566108629523	2.003107026112382E-4	9.431946200980926E-5	5.681988545826815E-8	1.2258015403175473	-79.86203139435429	1.0227252135584502E-4	0.6662449576828388
87000	-81926.20094699922	-81831.64465516988	-94.55629182933876	-81831.64465516988	20490.57098230609	1	0.0	2058.091353068216	0	0.0	20490.57098230609	0	0.0	18870.674751908235	0	0.0	20490.57098230609	6.652353798601747E-5	3.121004143137895E-5	6.571823956758835E-9	1.218712762231203	-87.64853655035662	9.055520696506056E-5	0.8061105410522915
88000	-81917.09044049196	-81829.64441970391	-87.44602078805366	-81829.64441970391	8148.916541704963	1	0.0	841.8014688299419	0	0.0	8148.916541704963	0	0.0	8052.925918491661	0	0.0	8148.916541704963	1.6009092799230355E-4	7.660472991624909E-5	3.7094320761616726E-8	1.208241273628248	-80.53826550907152	2.397750577934533E-4	0.44476641287280083
89000	-81924.67996741562	-81833.61885770163	-91.06110971398483	-81833.61885770163	12399.770940987297	1	0.0	1322.7928611881061	0	0.0	12399.770940987297	0	0.0	12182.670185015648	0	0.0	12399.770940987297	1.0083881506794022E-4	4.944684247421673E-5	1.458883286587396E-8	1.1572517612875055	-84.1533544350027	1.4938113373602656E-4	0.5029220270887
90000	-81919.4746830465	-81832.14155761067	-87.33312543583693	-81832.14155761067	7984.4811567038505	1	0.0	829.7737381248165	0	0.0	7984.4811567038505	0	0.0	7839.6687773582335	0	0.0	7984.4811567038505	1.6480531455008017E-4	7.728398482472649E-5	4.0421547330539375E-8	1.2298748860602857	-80.4253701568548	3.414565433254861E-4	0.664324569413189
91000	-81922.59083527426	-81836.9308367999	-85.65999847435451	-81836.9308367999	7748.283628360877	1	0.0	801.7040529873535	0	0.0	7460.341881486282	0	0.0	7748.283628360877	0	0.0	7748.283628360877	1.7604496603263926E-4	8.077232935565824E-5	4.862903016008879E-8	1.2056881934281034	-78.75224319537237	1.3974135014681739E-4	0.8225049803538745
92000	-81921.93335990453	-81835.16710922342	-86.76625068111717	-81835.16710922342	7583.986758218782	1	0.0	836.4121512263816	0	0.0	7481.583602200945	0	0.0	7583.986758218782	0	0.0	7583.986758218782	1.7073148229114715E-4	8.144271860077364E-5	3.9354794068103915E-8	1.0853173951954056	-79.85849540213503	1.8258039874655645E-4	0.5546329262312157
93000	-81933.76568282173	-81836.14797308441	-97.61770973732065	-81836.14797308441	26887.859644101118	1	0.0	2972.5446020080553	0	0.0	26887.859644101118	0	0.0	25847.75223333014	0	0.0	26887.859644101118	4.910458820736559E-5	2.3273463997582305E-5	3.4955213683958545E-9	1.2708298086243675	-90.70995445833852	4.345463790646054E-5	0.6989637034523699
94000	-81924.3609678693	-81833.5031058452	-90.85786202409923	-81833.5031058452	10360.321655679938	1	0.0	1143.8676607387574	0	0.0	10360.321655679938	0	0.0	10191.246038857149	0	0.0	10360.321655679938	1.257946061616081E-4	5.94236786471598E-5	2.2775935728317184E-8	1.2875825178069529	-83.9501067451171	1.714201591386013E-4	0.10446008107736604
95000	-81927.25905678247	-81836.37109498346	-90.88796179900204	-81836.37109498346	10261.98336201233	1	0.0	1116.2977071849234	0	0.0	10210.513401650003	0	0.0	10261.98336201233	0	0.0	10261.98336201233	1.256292396854164E-4	6.0560390967879175E-5	2.282479894476295E-8	1.2578354424938614	-83.9802065200199	1.7125289874381875E-4	0.08906572116401114
96000	-81920.35089576973	-81833.01334280796	-87.33755296177773	-81833.01334280796	8052.600812752315	1	0.0	859.3199402765906	0	0.0	8052.600812752315	0	0.0	8042.241255052705	0	0.0	8052.600812752315	1.6228308222010965E-4	7.663266850477142E-5	3.739870113988999E-8	1.2537905956952071	-80.4297976827956	3.12239836153267E-4	0.7205834934636127
97000	-81923.42353497903	-81837.3800862199	-86.04344875913195	-81837.3800862199	6578.00051890066	1	0.0	691.3266832805436	0	0.0	6578.00051890066	0	0.0	6578.00051890066	0	0.0	6578.00051890066	1.97807448747725E-4	9.437148716315087E-5	6.90762086146892E-8	1.1436096803648461	-79.13569348014981	4.581016236893825E-4	0.696959440647989
98000	-81921.13251643961	-81835.19113901579	-85.94137742381866	-81835.19113901579	7384.109293121113	1	0.0	794.1939266658923	0	0.0	7384.109293121113	0	0.0	7306.001275999451	0	0.0	7384.109293121113	1.7555967024711718E-4	8.526897942217784E-5	4.37296327237334E-8	1.126400567877971	-79.03362214483653	2.8038142824388443E-4	0.6786751199767654
99000	-81925.90145446087	-81838.35164670154	-87.54980775932611	-81838.35164670154	9788.047802406005	1	0.0	994.0883271989899	0	0.0	9461.007340055718	0	0.0	9788.047802406005	0	0.0	9788.047802406005	1.3245600645886665E-4	6.349695076375966E-5	2.530683628505326E-8	1.3193623635963974	-80.64205248034398	1.3286181863392355E-4	0.8774824421840873
100000	-81923.98347742035	-81836.08772210291	-87.89575531743905	-81836.08772210291	9403.328195564103	1	0.0	951.6465704608808	0	0.0	9322.394839889883	0	0.0	9403.328195564103	0	0.0	9403.328195564103	1.3763158132562664E-4	6.621732037291238E-5	2.596140064172575E-8	1.0947828303575529	-80.98800003845692	1.997329953248542E-4	0.6735211286001129
101000	-81926.97830898828	-81837.30308563297	-89.67522335531743	-81837.30308563297	9930.269564565928	1	0.0	1070.3140288008876	0	0.0	9930.269564565928	0	0.0	9785.927575350006	0	0.0	9930.269564565928	1.2626774329012726E-4	6.173527790280609E-5	2.0692523452267808E-8	1.0688306874484539	-82.76746807633529	2.7191042166524183E-4	0.30776275244675766
102000	-81928.23976395701	-81833.9730390691	-94.26672488790992	-81833.9730390691	13922.918489077876	1	0.0	1398.3958755369506	0	0.0	13922.918489077876	0	0.0	13491.215996646104	0	0.0	13922.918489077876	9.235693157790508E-5	4.471926836984944E-5	1.284570962103318E-8	1.1671750914545327	-87.35896960892778	2.9956408125223914E-4	0.5521492323852989
103000	-81918.84243742801	-81831.61576463633	-87.22667279169384	-81831.61576463633	9598.946421792	1	0.0	876.8108620209781	0	0.0	9598.946421792	0	0.0	8910.409877009022	0	0.0	9598.946421792	1.423658369892779E-4	6.688453275442562E-5	2.9224282608203274E-8	1.2374721927115724	-80.3189175127117	1.259880406616458E-4	0.8027622006319419
104000	-81925.69766472693	-81835.77023916655	-89.92742556038313	-81835.77023916655	10139.93587568407	1	0.0	978.0079435100754	0	0.0	10139.93587568407	0	0.0	9998.819224010467	0	0.0	10139.93587568407	1.290347035749277E-4	6.214544005651507E-5	2.4242639592748165E-8	1.2762777532881855	-83.01967028140099	8.973498631228936E-5	0.6150847203015476
105000	-81922.05033996295	-81834.47337849501	-87.57696146793931	-81834.47337849501	9269.655530327895	1	0.0	877.0517424949137	0	0.0	9269.655530327895	0	0.0	9047.893424379972	0	0.0	9269.655530327895	1.3780587299448195E-4	6.70048876307505E-5	2.7473025003659055E-8	1.3191652955378717	-80.66920618895718	2.054776581497259E-4	0.7089503852204494
106000	-81922.77346852333	-81833.08303138826	-89.69043713506666	-81833.08303138826	12669.960597185664	1	0.0	1098.8564210795305	0	0.0	12669.960597185664	0	0.0	12585.849414199161	0	0.0	12669.960597185664	9.94626357362457E-5	4.914152698941637E-5	1.3914053860256501E-8	1.2771404468152157	-82.78268185608452	8.793462775383707E-5	0.861253652416251
107000	-81919.04580920227	-81831.6086170423	-87.43719215997969	-81831.6086170423	9533.197308212106	1	0.0	871.2102293337209	0	0.0	9395.070816849136	0	0.0	9533.197308212106	0	0.0	9533.197308212106	1.3608933903635497E-4	6.646245579083232E-5	2.6191282320762583E-8	1.2707684258999365	-80.52943688099755	1.3718947833506778E-4	0.7974373598444647
108000	-81920.49187690901	-81833.75779965277	-86.73407725624196	-81833.75779965277	8515.727630516874	0	0.0	759.9978767287536	0	0.0	8515.727630516874	0	0.0	8330.633258506537	0	0.0	8515.727630516874	1.4932230999888067E-4	7.285388346805106E-5	3.192923892098599E-8	1.3063753244303797	-79.82632197725982	1.5596137589109195E-5	0.9692549896347745
109000	-81918.2962102056	-81833.63092674286	-84.66528346273897	-81833.63092674286	7606.929019165261	1	0.0	710.1329861624794	0	0.0	7606.929019165261	0	0.0	7121.016764477407	0	0.0	7606.929019165261	1.6997318318448006E-4	8.301364535377054E-5	4.123187569087934E-8	1.2863873110444644	-77.75752818375683	4.057427360791823E-5	0.9692549896347745
110000	-81914.64934699917	-81830.48978766025	-84.15955933892509	-81830.48978766025	6908.01929538489	1	0.0	660.6465054927309	0	0.0	6908.01929538489	0	0.0	6768.79503056917	0	0.0	6908.01929538489	1.8870470831695832E-4	9.106698191503368E-5	4.958728272999279E-8	1.2392858772413333	-77.25180405994296	2.6691437740442742E-5	0.9721367256036986
111000	-81937.74482331525	-81830.31526235653	-107.42956095872744	-81830.31526235653	86385.7645137785	0	0.0	7998.731016575916	0	0.0	86385.7645137785	0	0.0	83386.82399833808	0	0.0	86385.7645137785	1.5502067388041353E-5	7.3682153063187E-6	3.44582830832314E-10	1.3184327593387395	-100.5218056797453	8.291277738584853E-6	0.9721367256036986
112000	-81915.99714068804	-81832.54739903532	-83.449741652722	-81832.54739903532	6631.646287922019	1	0.0	597.2902229868065	0	0.0	6631.646287922019	0	0.0	6490.682296097843	0	0.0	6631.646287922019	2.0369869998618047E-4	9.632974851227956E-5	6.151970692975924E-8	1.393654207906919	-76.54198637373986	5.6782068339162196E-5	0.9721367256036986
