drug_pair;Drug1;Drug2;drugdrug;code_3letter1;code_3letter2;drug_cat;drug_category1;drug_category2;categorycategory;targ;targeted_cellular_process1;targeted_cellular_process2;processprocess;us;use1;use2;useuse;ebw;ecr;seo;stm;pae;pau;int_sign_ebw;int_sign_ecr;int_sign_seo;int_sign_stm;int_sign_pae;int_sign_pau;ebw_g;ecr_g;seo_g;stm_g;pae_g;pau_g;sum_g;SR_ebw_D1;SR_ecr_D1;SR_stm_D1;SR_seo_D1;SR_pae_D1;SR_pau_D1;SR_ebw_D2;SR_ecr_D2;SR_stm_D2;SR_seo_D2;SR_pae_D2;SR_pau_D2;SR_ebw;SR_ecr;SR_stm;SR_seo;SR_pae;SR_pau;SR_score_ebw;SR_score_ecr;SR_score_stm;SR_score_seo;SR_score_pae;SR_score_pau;SR_score_total;HDC_ebw_D1;HDC_ecr_D1;HDC_stm_D1;HDC_seo_D1;HDC_pae_D1;HDC_pau_D1;LF_ebw_D1;LF_ecr_D1;LF_stm_D1;LF_seo_D1;LF_pae_D1;LF_pau_D1;HDC_ebw_D2;HDC_ecr_D2;HDC_stm_D2;HDC_seo_D2;HDC_pae_D2;HDC_pau_D2;LF_ebw_D2;LF_ecr_D2;LF_stm_D2;LF_seo_D2;LF_pae_D2;LF_pau_D2
Amoxicillin_Pyocyanin;Amoxicillin;Pyocyanin;Amoxicillin-Pyocyanin;AMX;PYO;0;beta-lactam;oxidative stress;beta-lactam-oxidative stress;0;cell wall;oxidative stress;cell wall-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,144565150;-0,068684335;-0,050906877;0,077881157;NA;NA;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;R;R;R;S;S;S;R;R;R;SS;SS;RS;RR;RR;RR;-1;-1;0;1;1;1;1;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Amoxicillin_Pseudomonic acid;Amoxicillin;Pseudomonic acid;Amoxicillin-Pseudomonic acid;AMX;PSA;0;beta-lactam;oxidative stress;beta-lactam-oxidative stress;0;cell wall;oxidative stress;cell wall-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,069366629;0,053391920;0,049519226;0,042795330;NA;NA;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;R;S;R;R;R;R;SR;SS;RR;RR;RR;RR;0;-1;1;1;1;1;3;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;2,000;2,000;1,000;1,000;NA;NA;0,71;0,60;0,72;0,84;NA;NA
Amoxicillin_Meropenem;Amoxicillin;Meropenem;Amoxicillin-Meropenem;AMX;MEM;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,150878137;-0,127733475;-0,372150374;-0,290776153;0,073021789;-0,042094051;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;S;S;S;S;S;S;SS;SS;RS;RS;RS;RS;-1;-1;0;0;0;0;-2;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
Amoxicillin_CHIR-90;Amoxicillin;CHIR-90;Amoxicillin-CHIR-90;AMX;CHIR90;0;beta-lactam;LPS;beta-lactam-LPS;0;cell wall;membrane;cell wall-membrane;0;antibiotic;research used drug;antibiotic-research used drug;0,105808319;-0,159405961;0,186148651;-0,102971535;-0,040041676;0,377123892;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;S;S;S;S;R;S;SS;SS;RS;RS;RR;RS;-1;-1;0;0;1;0;-1;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;0,060;0,060;0,125;0,125;0,125;0,125;0,00;0,18;0,00;0,45;0,99;0,00
Amoxicillin_Gentamicin;Amoxicillin;Gentamicin;Amoxicillin-Gentamicin;AMX;GEN;0;beta-lactam;aminoglycoside;aminoglycoside-beta-lactam;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,181197069;0,237688381;0,085452292;-0,111849127;-0,373856037;-0,132220928;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;R;R;R;R;S;S;S;S;S;S;SS;SS;RS;RS;RS;RS;-1;-1;0;0;0;0;-2;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;1,000;1,000;1,500;1,500;1,500;1,500;0,01;0,67;0,00;0,50;0,00;0,00
Amoxicillin_Azithromycin;Amoxicillin;Azithromycin;Amoxicillin-Azithromycin;AMX;AZM;0;beta-lactam;macrolide;beta-lactam-macrolide;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,092214529;0,231014169;-0,041175615;0,044270402;-0,068790933;-0,028404935;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;S;S;S;S;R;S;SS;SS;RS;RS;RR;RS;-1;-1;0;0;1;0;-1;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;2,500;2,500;5,000;5,000;5,000;10,000;0,51;0,61;0,34;0,53;0,73;0,55
Amoxicillin_Metformin;Amoxicillin;Metformin;Amoxicillin-Metformin;AMX;MF;0;beta-lactam;human drug;beta-lactam-human drug;0;cell wall;human;cell wall-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,244481275;0,174963722;0,046502430;-0,049882376;-0,064780163;-0,081837398;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;R;R;R;S;S;S;S;S;S;SS;SS;RS;RS;RS;RS;-1;-1;0;0;0;0;-2;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;12916,000;12916,000;38748,000;38748,000;25832,000;25832,000;0,54;0,27;0,67;0,63;0,48;0,58
Amoxicillin_Ciclopirox;Amoxicillin;Ciclopirox;Amoxicillin-Ciclopirox;AMX;CPO;0;beta-lactam;human drug;beta-lactam-human drug;0;cell wall;human;cell wall-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,138456769;0,121642773;0,168149315;-0,093680631;0,020015256;0,046461406;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;R;R;R;R;S;S;S;S;S;R;SS;SS;RS;RS;RS;RR;-1;-1;0;0;0;1;-1;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;10,000;10,000;10,000;10,000;10,000;10,000;0,27;0,15;0,30;0,27;0,58;0,75
Amoxicillin_Moxifloxacin;Amoxicillin;Moxifloxacin;Amoxicillin-Moxifloxacin;AMX;MXF;0;beta-lactam;quinolones;beta-lactam-quinolones;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,159454576;0,183461778;0,108575650;0,058563520;0,042572221;0,079342136;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;S;S;S;S;R;S;SS;SS;RS;RS;RR;RS;-1;-1;0;0;1;0;-1;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;0,080;0,080;0,080;0,080;0,500;0,500;0,00;0,04;0,64;0,00;0,96;0,67
Amoxicillin_Phleomycin;Amoxicillin;Phleomycin;Amoxicillin-Phleomycin;AMX;PLM;0;beta-lactam;multiple;beta-lactam-multiple;0;cell wall;DNA;cell wall-DNA;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,089558472;0,157394795;0,057091003;0,126797862;0,057140021;-0,051843613;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;R;R;S;S;S;S;R;R;SS;SS;RS;RS;RR;RR;-1;-1;0;0;1;1;0;2,000;2,000;0,300;0,300;4,000;4,000;0,45;0,00;0,84;0,76;0,89;0,92;5,000;5,000;5,000;5,000;0,625;0,625;0,17;0,16;0,00;0,54;1,00;1,00
Cefotaxime_Cefsulodin;Cefotaxime;Cefsulodin;Cefotaxime-Cefsulodin;CTX;CFS;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,408844983;-0,496738724;0,063483239;-0,036179670;0,022281419;-0,064718094;Synergy;Synergy;Additivity;Additivity;Additivity;Additivity;-1;-1;0;0;0;0;-2;S;S;R;R;S;R;S;R;R;R;S;S;SS;SR;RR;RR;SS;RS;-1;0;1;1;-1;0;0;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;15,000;15,000;15,000;15,000;1,000;2,000;0,62;0,86;0,82;0,89;0,00;0,00
Cefotaxime_Piperacillin;Cefotaxime;Piperacillin;Cefotaxime-Piperacillin;CTX;PIP;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,090653088;-0,267073127;-0,081659516;-0,048598440;-0,166722540;-0,085564501;Additivity;Synergy;Additivity;Additivity;Synergy;Additivity;0;-1;0;0;-1;0;-2;S;S;R;R;S;R;R;S;S;S;S;S;SR;SS;RS;RS;SS;RS;0;-1;0;0;-1;0;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,300;0,300;1,000;1,000;2,000;3,000;0,80;0,68;0,60;0,62;0,00;0,00
Cefotaxime_Penicillin G;Cefotaxime;Penicillin G;Cefotaxime-Penicillin G;CTX;PEN;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,067795694;-0,164980844;0,028286080;0,028225663;0,091319742;-0,050502179;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;R;R;S;R;R;S;S;S;R;R;SR;SS;RS;RS;SR;RR;0;-1;0;0;0;1;0;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;5,000;5,000;1,250;1,250;10,000;10,000;0,80;0,67;0,62;0,62;0,93;0,91
Cefotaxime_Imipenem;Cefotaxime;Imipenem;Cefotaxime-Imipenem;CTX;IPM;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,120425148;-0,162247698;-0,126510675;-0,061924199;0,303466247;-0,067377466;Additivity;Synergy;Additivity;Additivity;Antagonism;Additivity;0;-1;0;0;1;0;0;S;S;R;R;S;R;S;S;S;S;S;S;SS;SS;RS;RS;SS;RS;-1;-1;0;0;-1;0;-3;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,125;0,125;0,125;0,125;3,000;0,750;0,28;0,44;0,07;0,00;0,00;0,00
Cefotaxime_Mecillinam;Cefotaxime;Mecillinam;Cefotaxime-Mecillinam;CTX;MEC;1;beta-lactam;beta-lactam;beta-lactam-beta-lactam;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,156484010;-0,087906194;-0,221040643;-0,179625788;0,114801617;0,045444634;Synergy;Synergy;Synergy;Synergy;Additivity;Additivity;-1;-1;-1;-1;0;0;-4;S;S;R;R;S;R;S;S;S;S;R;R;SS;SS;RS;RS;SR;RR;-1;-1;0;0;0;1;-1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,060;0,060;0,060;0,060;2,000;2,000;0,00;0,00;0,00;0,00;0,90;0,91
Cefotaxime_Cycloserine D;Cefotaxime;Cycloserine D;Cefotaxime-Cycloserine D;CTX;DCS;0;beta-lactam;other cell wall;beta-lactam-other cell wall;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,142234441;-0,113224668;-0,123815434;0,046397771;0,155716080;0,032218618;Additivity;Additivity;Additivity;Additivity;Antagonism;Additivity;0;0;0;0;1;0;1;S;S;R;R;S;R;S;S;R;S;R;R;SS;SS;RR;RS;SR;RR;-1;-1;1;0;0;1;0;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;8,000;8,000;20,000;20,000;35,000;35,000;0,58;0,67;0,89;0,00;0,86;0,84
Cefotaxime_Fosfomycin;Cefotaxime;Fosfomycin;Cefotaxime-Fosfomycin;CTX;FOF;0;beta-lactam;other cell wall;beta-lactam-other cell wall;1;cell wall;cell wall;cell wall-cell wall;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,086770752;-0,156152589;-0,082016559;-0,071541959;-0,131966127;-0,098164736;Additivity;Synergy;Additivity;Additivity;Synergy;Additivity;0;-1;0;0;-1;0;-2;S;S;R;R;S;R;S;S;S;R;S;S;SS;SS;RS;RR;SS;RS;-1;-1;0;1;-1;0;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,100;0,100;0,050;0,050;15,000;5,000;0,39;0,49;0,65;0,77;0,00;0,00
Cefotaxime_Mitomycin C;Cefotaxime;Mitomycin C;Cefotaxime-Mitomycin C;CTX;MMC;0;beta-lactam;other DNA;beta-lactam-other DNA;0;cell wall;DNA;cell wall-DNA;0;antibiotic;research used drug;antibiotic-research used drug;0,130898210;-0,059567840;0,065902905;0,056859986;0,049839938;0,076398159;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;R;S;R;S;S;S;S;S;S;SS;SS;RS;RS;SS;RS;-1;-1;0;0;-1;0;-3;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,500;0,500;0,250;0,250;1,500;0,200;0,34;0,00;0,33;0,54;0,40;0,00
Cefotaxime_Rifampicin;Cefotaxime;Rifampicin;Cefotaxime-Rifampicin;CTX;RIF;0;beta-lactam;RNA polymerase;beta-lactam-RNA polymerase;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,102906923;0,130105805;-0,031707964;-0,061057894;-0,073856051;0,042277659;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;R;R;S;R;S;S;S;S;S;R;SS;SS;RS;RS;SS;RR;-1;-1;0;0;-1;1;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;8,000;8,000;8,000;8,000;16,000;20,000;0,41;0,00;0,17;0,00;0,00;0,87
Cefotaxime_Ciprofloxacin;Cefotaxime;Ciprofloxacin;Cefotaxime-Ciprofloxacin;CTX;CIP;0;beta-lactam;quinolones;beta-lactam-quinolones;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,061590148;-0,053819395;-0,048656111;-0,082268651;-0,101481707;0,045059797;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;R;R;S;R;S;S;S;S;S;S;SS;SS;RS;RS;SS;RS;-1;-1;0;0;-1;0;-3;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00
Cefotaxime_Novobiocin;Cefotaxime;Novobiocin;Cefotaxime-Novobiocin;CTX;NVB;0;beta-lactam;quinolones;beta-lactam-quinolones;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,111232878;0,051346234;-0,133066059;-0,063761839;0,072416699;-0,028517459;Antagonism;Additivity;Synergy;Additivity;Additivity;Additivity;1;0;-1;0;0;0;0;S;S;R;R;S;R;S;S;R;S;R;R;SS;SS;RR;RS;SR;RR;-1;-1;1;0;0;1;0;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91
Cefotaxime_Levofloxacin;Cefotaxime;Levofloxacin;Cefotaxime-Levofloxacin;CTX;LCX;0;beta-lactam;DNA gyrase;beta-lactam-DNA gyrase;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,024269083;-0,051302964;-0,012964137;0,000000000;-0,099462906;0,000000000;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;R;R;S;R;S;S;S;S;S;S;SS;SS;RS;RS;SS;RS;-1;-1;0;0;-1;0;-3;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,040;0,040;0,080;0,080;2,000;0,500;0,00;0,00;0,00;0,00;0,00;0,00
Cefotaxime_Trimethoprim;Cefotaxime;Trimethoprim;Cefotaxime-Trimethoprim;CTX;TMP;0;beta-lactam;folic acid biosynthesis;beta-lactam-folic acid biosynthesis;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,132932792;0,082081466;-0,048415086;0,082274937;0,039053724;0,049758576;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;R;S;R;S;S;S;S;R;R;SS;SS;RS;RS;SR;RR;-1;-1;0;0;0;1;-1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Cefotaxime_Nitrofurantoin;Cefotaxime;Nitrofurantoin;Cefotaxime-Nitrofurantoin;CTX;NIT;0;beta-lactam;multiple;beta-lactam-multiple;0;cell wall;DNA;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,079416859;-0,061624780;-0,070655920;-0,035228524;0,060154375;0,041458573;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;R;R;S;R;SS;SS;RR;RR;SS;RR;-1;-1;1;1;-1;1;0;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;4,000;4,000;4,000;4,000;32,000;32,000;0,55;0,40;0,75;0,81;0,35;0,71
Cefotaxime_Polymyxin B;Cefotaxime;Polymyxin B;Cefotaxime-Polymyxin B;CTX;PMB;0;beta-lactam;LPS;beta-lactam-LPS;0;cell wall;membrane;cell wall-membrane;1;antibiotic;antibiotic;antibiotic-antibiotic;0,107414273;-0,053076754;-0,040082456;0,058002246;0,085285418;0,061299856;Additivity;Additivity;Additivity;Additivity;Additivity;Antagonism;0;0;0;0;0;1;1;S;S;R;R;S;R;S;R;R;R;R;S;SS;SR;RR;RR;SR;RS;-1;0;1;1;0;0;1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,300;0,300;0,300;0,300;0,500;0,500;0,29;0,79;0,84;0,85;0,76;0,08
Cefotaxime_Chlorhexidine;Cefotaxime;Chlorhexidine;Cefotaxime-Chlorhexidine;CTX;CHG;0;beta-lactam;LPS;beta-lactam-LPS;0;cell wall;membrane;cell wall-membrane;0;antibiotic;antiseptic;antibiotic-antiseptic;-0,052789729;0,066573818;0,046953674;0,073125136;0,139179198;0,048845164;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;R;R;S;S;SS;SS;RR;RR;SS;RS;-1;-1;1;1;-1;0;-1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,500;0,500;2,000;2,000;10,000;10,000;0,00;0,12;0,85;0,83;0,00;0,00
Cefotaxime_EGCG;Cefotaxime;EGCG;Cefotaxime-EGCG;CTX;EGCG;0;beta-lactam;fatty acid biosynthesis;beta-lactam-fatty acid biosynthesis;0;cell wall;membrane;cell wall-membrane;0;antibiotic;food additive;antibiotic-food additive;0,088012240;0,037414242;-0,086022211;0,056475335;-0,040245007;0,043023790;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;R;R;R;R;S;R;SR;SR;RR;RR;SS;RR;0;0;1;1;-1;1;2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;20,000;20,000;20,000;20,000;23,000;23,000;0,80;0,76;0,88;0,80;0,46;0,70
Cefotaxime_Fusidic acid;Cefotaxime;Fusidic acid;Cefotaxime-Fusidic acid;CTX;FUS;0;beta-lactam;other protein synthesis inhibitor;beta-lactam-other protein synthesis inhibitor;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,052964039;-0,162183554;-0,047389133;-0,056899429;-0,062246164;-0,057500613;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;R;R;S;R;S;S;R;R;R;R;SS;SS;RR;RR;SR;RR;-1;-1;1;1;0;1;1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;100,000;100,000;100,000;100,000;100,000;100,000;0,56;0,43;0,86;0,73;0,83;0,84
Cefotaxime_Puromycin;Cefotaxime;Puromycin;Cefotaxime-Puromycin;CTX;PUR;0;beta-lactam;other protein synthesis inhibitor;beta-lactam-other protein synthesis inhibitor;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,045660186;0,098628309;-0,091583484;0,057715915;0,149635919;0,038636956;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;R;R;R;R;SS;SS;RR;RR;SR;RR;-1;-1;1;1;0;1;1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;25,000;25,000;25,000;25,000;25,000;25,000;0,63;0,00;0,78;0,72;0,78;0,77
Cefotaxime_Chloramphenicol;Cefotaxime;Chloramphenicol;Cefotaxime-Chloramphenicol;CTX;CHL;0;beta-lactam;other protein synthesis inhibitor;beta-lactam-other protein synthesis inhibitor;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,042989221;-0,121933424;0,036002097;0,090725568;0,099725751;-0,028938507;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;S;S;R;S;SS;SS;RS;RS;SR;RS;-1;-1;0;0;0;0;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00
Cefotaxime_Doxycycline;Cefotaxime;Doxycycline;Cefotaxime-Doxycycline;CTX;DOX;0;beta-lactam;tetracycline;beta-lactam-tetracycline;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,133588013;0,096696496;-0,081079464;-0,444367081;0,065969537;0,040598182;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;R;S;R;S;S;S;S;R;S;SS;SS;RS;RS;SR;RS;-1;-1;0;0;0;0;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,500;0,500;1,000;1,000;4,000;4,000;0,42;0,00;0,55;0,40;0,85;0,50
Cefotaxime_Minocycline;Cefotaxime;Minocycline;Cefotaxime-Minocycline;CTX;MIN;0;beta-lactam;tetracycline;beta-lactam-tetracycline;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,064302345;0,079378863;0,074089603;0,110439371;-0,093718991;0,018765864;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;R;R;S;S;SS;SS;RR;RR;SS;RS;-1;-1;1;1;-1;0;-1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;0,500;0,500;1,000;1,000;40,000;20,000;0,70;0,66;0,82;0,71;0,00;0,00
Cefotaxime_Spectinomycin;Cefotaxime;Spectinomycin;Cefotaxime-Spectinomycin;CTX;SPT;0;beta-lactam;aminoglycoside;aminoglycoside-beta-lactam;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,098892819;0,124655971;-0,030636267;0,069629105;-0,071998016;-0,045387853;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;R;R;S;R;S;S;S;S;R;S;SS;SS;RS;RS;SR;RS;-1;-1;0;0;0;0;-2;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Cefotaxime_Tobramycin;Cefotaxime;Tobramycin;Cefotaxime-Tobramycin;CTX;TOB;0;beta-lactam;aminoglycoside;aminoglycoside-beta-lactam;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,068735433;0,036792839;-0,073554281;-0,042962469;-0,190625448;-0,080973093;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;R;R;S;R;S;R;S;R;S;S;SS;SR;RS;RR;SS;RS;-1;0;0;1;-1;0;-1;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Cefotaxime_Erythromycin;Cefotaxime;Erythromycin;Cefotaxime-Erythromycin;CTX;ERI;0;beta-lactam;macrolide;beta-lactam-macrolide;0;cell wall;protein synthesis inhibitor;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,051736774;0,050472398;-0,071312711;0,044920638;-0,098366762;0,046513975;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;R;S;R;S;S;S;S;S;S;SS;SS;RS;RS;SS;RS;-1;-1;0;0;-1;0;-3;0,010;0,010;0,010;0,010;5,000;5,000;0,57;0,39;0,71;0,79;0,00;0,76;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59
